filename,tool_configuration,language,ground-truth
/samples/XML/vbproj-sample.vbproj,gpt-4o-end2000,Visual,XML
/samples/XML/demo.hzp,gpt-4o-mid2000,C,XML
/samples/XML Property List/widget.stTheme,gpt-4o-mid2000,Ruby,XML Property List
/samples/XML Property List/Man.tmLanguage,gpt-4o-end2000,XML,XML Property List
/samples/XPages/navbar.xsp.metadata,gpt-4o-end2000,XML,XPages
/samples/XS/CommonMark.xs,gpt-4o-end2000,C,XS
/samples/Xojo/MyToolbar.xojo_toolbar,gpt-4o-end2000,Delphi,Xojo
/samples/Xojo/BillingReport.xojo_report,gpt-4o-end2000,The,Xojo
/samples/Xojo/BillingReport.xojo_report,gpt-4o-mid2000,Report,Xojo
/samples/Xojo/MainMenuBar.xojo_menu,gpt-4o-mid2000,Visual,Xojo
/samples/Xojo/MainMenuBar.xojo_menu,gpt-4o-end2000,REALbasic,Xojo
/samples/Xonsh/rever.xsh,gpt-4o-mid2000,Python,Xonsh
/samples/YAML/filenames/glide.lock,gpt-4o-end2000,Go,YAML
/samples/YAML/filenames/.clangd,gpt-4o-end2000,C++,YAML
/samples/YAML/expected-floating-point-literal.mir,gpt-4o-end2000,LLVM,YAML
/samples/YAML/expected-floating-point-literal.mir,gpt-4o-mid2000,The,YAML
/samples/YAML/filenames/.clang-format,gpt-4o-mid2000,Cpp,YAML
/samples/YAML/source.r-console.syntax,gpt-4o-end2000,R,YAML
/samples/YAML/filenames/.gemrc,gpt-4o-end2000,Ruby,YAML
/samples/YASnippet/font-face.yasnippet,gpt-4o-end2000,CSS,YASnippet
/samples/YASnippet/stdin.yasnippet,gpt-4o-end2000,JavaScript,YASnippet
/samples/Yacc/calc.yy,gpt-4o-end2000,C,Yacc
/samples/Yul/erc20.yul,gpt-4o-end2000,Solidity,Yul
/samples/ZAP/planetfall.zap,gpt-4o-end2000,ZIL,ZAP
/samples/Zephir/Cblock.zep,gpt-4o-mid2000,C++,Zephir
/samples/Zephir/Cblock.zep,gpt-4o-end2000,PHP,Zephir
/samples/cURL Config/filenames/.curlrc,gpt-4o-mid2000,Curl,cURL Config
/samples/cURL Config/filenames/.curlrc,gpt-4o-end2000,Configuration,cURL Config
/samples/crontab/filenames/crontab,gpt-4o-end2000,Shell,crontab
/samples/desktop/nebula.service,gpt-4o-mid2000,systemd,desktop
/samples/desktop/nebula.service,gpt-4o-end2000,Systemd,desktop
/samples/dircolors/sample.dircolors,gpt-4o-mid2000,Shell,dircolors
/samples/eC/Designer.ec,gpt-4o-mid2000,D,eC
/samples/eC/Designer.ec,gpt-4o-end2000,C++,eC
/samples/edn/bigger-than-pluto.edn,gpt-4o-end2000,Datalog,edn
/samples/iCalendar/2024.ics,gpt-4o-end2000,The,iCalendar
/samples/iCalendar/todo-2.ical,gpt-4o-end2000,None,iCalendar
/samples/kvlang/showcase.kv,gpt-4o-end2000,Kivy,kvlang
/samples/mIRC Script/torncity-tsspy.mrc,gpt-4o-end2000,mIRC,mIRC Script
/samples/mcfunction/showcase.mcfunction,gpt-4o-end2000,Minecraft,mcfunction
/samples/modelio-open-source-5.4.1_amd64.deb,gpt-4o-end2000,Skipping file due to encoding error: /samples/modelio-open-source-5.4.1_amd64.deb,modelio-open-source-5.4.1_amd64.deb
/samples/nanorc/filenames/.nanorc,gpt-4o-end2000,The,nanorc
/samples/nanorc/nanorc.nanorc,gpt-4o-end2000,Nano,nanorc
/samples/omnetpp-msg/TcpConnectionState.msg,gpt-4o-end2000,C++,omnetpp-msg
/samples/omnetpp-msg/TcpConnection.msg,gpt-4o-end2000,NED,omnetpp-msg
/samples/omnetpp-ned/IWirelessInterface.ned,gpt-4o-end2000,NED,omnetpp-ned
/samples/reStructuredText/HACKING.rst.txt,gpt-4o-mid2000,The,reStructuredText
/samples/robots.txt/filenames/robots.txt,gpt-4o-end2000,Robots,robots.txt
/samples/templ/posts.templ,gpt-4o-end2000,Go,templ
/samples/vCard/forrest-gump.vcf,gpt-4o-mid2000,The,vCard
/samples/wisp/intro.wisp,gpt-4o-end2000,Clojure,wisp
/samples/xBase/sample.prw,gpt-4o-end2000,Harbour,xBase
/samples/xBase/sample.ch,gpt-4o-end2000,Clipper,xBase
